label,text
0,sian aft meet supervisor got work liao u work
0,go write ccna exam week
0,well watch shrek b
0,much dirti fellow
0,dunno dat wat told ok lor
0,probabl tomorrow even later tonight someth go
0,could say die man feel sad go want know would probabl gone late night
0,think lift one
0,u dun wan u dun like alreadi ah wat u still eat
0,sent ur email id soon
0,dude teresa hope okay didnt hear peopl call receiv packag sinc dec lt gt thot like know fantast year best read plu realli realli bam first aid usml work done
0,hey gorgeou man work mobil number good one babe squishi mwah
1,hottest pic straight phone see get wet want xx text pic txt cost textoper xxx
0,way stay oh
0,thanx take call got job start monday
0,time ur flight tmr
0,come
0,rather promin bite mark right cheek
0,septemb
0,wet right
0,husband
1,hack chat get backdoor entri chat room fraction cost repli call subscrib pm dp bcm box ldn
0,norm tomorrow finish co st test need sort librari stuff point tomo got letter today access til end march better get move
0,yeah got list u joanna feel realli anti social
0,offic na
0,comingdown later
0,super da good replac murali
0,da good good unsold
0,hi u want join st later meet five call u class
0,engalnd telli decid wo let watch mia elliot kiss damn
1,free nokia motorola upto linerent free min free call call
0,dont want hear philosophi say happen
0,got job wipro get everi thing life year
0,cant get da laptop matric card wif lei
0,dunno da next show aft toa payoh got
1,time tri contact u pound prize claim easi call per min
0,made payment dont much sorri would want fedex way
0,play one day last year know even though good like india
0,girl wait recept ah
0,say god love amp need clean heart ten special peopl amp u c miracl tomorrow pl pl
0,hate turn fun shop trip annoy day everyth would look hous
0,sir wait call
0,want come onlin
0,could work reach consensu next meet
0,aiyah wait lor u entertain hee
0,last thing ever want hurt think would laugh embarass delet tag keep go far knew even fact even felt like would hurt show realli know messi wednesday bad problem time clean choos skype take pictur sleep want go mind thing make bed throw laundri top ca friend hous embarass underwear bra strewn bed pillow floor someth els use good least make bed
0,let know kick
0,call ok said call
0,call number avail appoint ask connect call wahe fathima
0,go buy wif meet later
0,mmmm fuck fair know weak belli pull head forget know
0,today system sh get well also deep well
0,mom want know
0,aight text back
0,dont know support ass srt thnk think play usb
0,oh ok didnt know meant yep babi jontin
1,guarante cash claim yr prize call custom servic repres
1,would like see xxx pic hot nearli ban uk
0,pen thing beyond joke wont biro master ca ever
0,parti alex nichol
1,u secret admir look make contact think ur
0,see miss call dear brother day
0,finish soon
0,sorri ca help
0,come slave go shell unconsci avoid make unhappi
0,love ass enjoy doggi style
0,think ask gym excus lazi peopl jog
1,dear u invit xchat final attempt contact u txt chat ldn
1,urgent pleas call landlin abta complimentari tenerif holiday cash await collect sae cs box
0,way home long dri spell season would
0,got ta collect da car lei
0,ok knacker came home went sleep good full time work lark
0,probabl earlier station think
1,call listen extrem dirti live chat go offic right total privaci one know sic listen min
1,freemsg hey u got fone repli wild txt ill send u pic hurri im bore work xxx
0,uh head much left
0,tot u outsid co darren say u come shop cours nice wat ju went sim lim look player
0,aight sound good want come
0,wat would u like ur birthday
0,love work home
0,miss vday parachut doubl coin u must know well
0,sister got place birla soft da
1,free entri weekli comp chanc win ipod txt pod get entri std txt rate c appli detail
0,wah oki oki muz make use e unlimit haha
0,peopl mu tabl lambda
0,stop old man get build snowman snow angel snowbal fight
0,ello babe u ok
0,hello beauti r u ok kinda ad row wiv walk pub want night wiv u miss u
0,u go ikea str aft dat
0,becoz lt gt jan whn al post ofic holiday cn go fr post ofic got duffer
0,lol grr mom take forev prescript pharmaci like minut away ugh
0,real tho suck ca even cook whole electr hungri
0,want go
1,new textbuddi chat horni guy ur area free receiv search postcod txt one name rpl stop cnl
0,time month mid time
0,fffff text kadeem far gone
0,leav yet ok lor go elsewher n eat u thk
0,fujitsu seri lifebook good
0,yar want scold u yest late alreadi got zhong se qing u ask ask go w u lor n u still act real
0,dont know bring food
0,current food alon also
0,sch fr dun haf da book sch home
0,hello go villag pub either come accordingli ok
0,ok
0,call like lt gt time oh give us hypertens oh
0,dont give monkey wot think certainli mind friend mine sleep wiv wud annoyin
0,omg could snow tonit
1,call tell u call claim prize u enter ur mobil person detail prompt care
1,free week entri textpod chanc win ipod cash everi wk txt vpod ts cs custcar
0,carri disturb
0,pa tell went bath
0,ju finish avatar nigro
0,r u scratch
0,hope great day
0,either idea know anyplac someth
0,plan usual stop find hella weed smoke hella weed
0,fact clean show know upset prioriti constantli want need
0,excel readi moan scream ecstasi
1,peopl dog area call join like mind guy arrang even minapn
0,dude avatar imp one point thought actual fli room almost tri hittng one reflex
1,well done costa del sol holiday await collect call toclaim sae tc stockport
0,k k cant come search job
0,got lousi sleep kept wake everi hour see cat want come worri cold
0,yeah leav coupl minut amp let know get mu
0,call make sure dat woken
0,hey go jazz power yoga hip hop kb yogasana
0,batteri mr adewal uncl aka egbon
0,wait bu stop
0,oh ic thought meant mari jane
0,haha realli oh deduct lesson tmr
0,nah im goin wrk j wot bout u
0,eat shit wait ur monkey face bitch u asshol
0,good night go sleep
0,aight grab someth eat text back mu
0,take someth pain move howev side next see doctor
0,lol oh babe wont slide place midnight thank invit
0,howz person stori
1,guess somebodi know secretli fanci wan na find give us call landlin
0,lol would awesom payback
1,free text messag valid decemb
0,honeybe said sweetest god laugh amp said u havnt met person read moral even god crack joke
0,thank tesco quit nice gone speak soon
0,featheri bowa someth guy know
0,even cant close eye vava play umma
0,laptop noe infra slow lar wan fast one
1,guarante award even cashto claim ur award call free stop getstop php
0,nvm ok
0,enjoy ur life good night
0,ye meet town co go gep home could text bu stop worri finish march ish
0,that cool cum
0,delhi chennai still silent
0,lol alright thinkin haha
1,repli win weekli fifa world cup held send stop end servic
0,boat still mom check yo half nake
0,shhhhh nobodi suppos know
0,sorri call later meet thing relat trade pleas call arul lt gt
0,hey late amk need drink tea coffe
1,urgent pleas call landlin abta complimentari tenerif holiday cash await collect sae cs box ppm
0,length e e top shorter n got fring thk go liao lazi dun wan distract u also
0,num corrct dane
0,basket gettin full might tonight
0,hi darlin ive got back realli nice night thank much lift see u tomorrow xxx
0,valentin huh proof fb page ugh glad realli watch rupaul show tool
1,free tone hope enjoy new content text stop unsubscrib provid
0,eh den sat u book e kb liao huh
0,practis curtsey
0,lol boo hope laugh
0,yeh def someth sat got havbeen given pay rise work havebeen made feelingood luv
0,well leav class babe never came back hope nice sleep love
0,lmao fish memori need
0,b go sch mon si need take smth
0,idea soon get convert live
1,themob yo yo come new select hot download member get free click open next link sent ur fone
0,india go draw seri mani year south african
0,goodmorn today late lt decim gt min
0,ca take major role commun outreach rock mel
0,shop lor rain mah hard leav orchard
0,hi birth mother babi brilliantli
0,see forward messag proof
0,ca keep go never intent run choos rather keep room clean say visitor mayb best choic ye want embarass mayb feel feel friend want drop buy say happen morn tri everyth know els
0,dunno lei thk mum lazi go neva ask yet
0,whatev want know rule talk earlier week start happen show respons yet everi week bend rule way way whatev tire thia argument everi week lt gt movi doesnt inlud preview still get
0,beauti truth read care heart feel light someon feel heavi someon leav goodmorn
1,great news call freefon claim guarante cash gift speak live oper
0,u arun dha
0,read shame tell take run blame u ever realli ever long time
0,princess kitti shave natur
0,better bb wont use wife doctor
0,ya came ago
0,tomorrow onward eve work
0,anyth lor toa payoh got place walk meh
0,anybodi number still thought tact way ask alex
1,u win music gift voucher everi week start txt word draw tsc
0,movi theatr go watch unlimit movi pay
0,u lunch alon bore
0,ye obvious potato speak soon
0,nah man car meant cram full peopl
0,got new job bar airport satsgettin hour mean lie keep touch
0,kalli readi bat inning
0,thanx birthday alreadi
0,ugh ca u apolog admit u wrong ask take u back
0,noe la u wana pei bf oso rite k lor day den
0,ye small boost secret
0,im gon na miss u much
0,avatar suppos subtoitl
0,simpli sit watch match
0,jot thing want rememb later
0,oh sorri pleas
0,hey go lo lesson gym
0,dont pack buy cereal must pack food pack gari someth miss
0,alway make thing bigger
0,dun wan watch infern affair
0,wake afternoon sup
0,send pic like
0,okay book alreadi includ one bugi
0,aight fuck get later
0,de call time ill tell k
0,dont use hook
0,much blackberri nigeria
0,hi home calicut
0,hey pick u colleg u tell wen love pete xx
1,call use ur min call cast mob vari servic provid aom aom u stop age
0,oh thkin goin yogasana den nd go den rush parco nb oki lor u call readi
0,late need go n get da laptop
0,sir wait mail
0,charg mobil get morn
0,noth got msg frm tht unknown
0,ugh fuck resub eve
0,see shadow get earli spring yay
0,one slice one breadstick lol
0,hey want crave miss need love ahmad saeed al hallaq
0,train tomorrow
1,urgent mobil bonu caller prize attempt reach call asap
0,pass di ur contact n see wat u get red luv wid blue u put smile face purpl u r reali hot pink u r swt orang thnk lyk green reali wana go wid yelow wnt u bck black jealou brown miss nw plz giv one color
0,co daddi arrang time c wat time fetch mah
0,eldest know
0,say hi drugdeal
0,hard believ thing like say lie think twice say anyth
1,sexi singl wait text age follow gender wither f gay men text age follow
0,good night sleepwel amp take care
0,wondarful song
1,freemsg claim ur sm ok use ur mate etc join c remov txtx stop
